id,时间,内容
20558573183,5,"华为Pocket2是一款小巧的折叠屏手机，它融合了时尚与实用，具有许多令人印象深刻的优点。

首先，它的外观设计非常精美，采用了高质感的材质和独特的配色方案，使得它在众多手机中脱颖而出。同时，折叠屏的设计使得它在展开后可以拥有更大的屏幕，满足用户对于大屏幕的需求，而在折叠起来后又非常便携，非常适合那些追求时尚和实用的用户。

其次，华为Pocket2的性能表现也非常出色。它搭载了高性能的处理器和大容量的内存，可以流畅运行各种应用程序和游戏，满足用户的日常使用需求。同时，它还支持快速充电和长续航，让用户可以随时随地畅享手机带来的乐趣。

此外，华为Pocket2还具备出色的拍照功能。它配备了高分辨率的摄像头和多种拍照模式，可以满足用户对于拍照的各种需求，无论是日常拍照还是专业摄影，都能够轻松胜任。"
20564113982,5,想买折叠机好久了，又很钟情于华为，苦于一直没有出5G的折叠机，这次新产品发布会一完，就立刻抢购了一个。整体来说很令人惊艳，机身俨然是个艺术品，外面的小屏也起到了很好的辅助作用。张开以后屏幕很大，看起来很舒爽。冲浪速度很快，咬牙买了一个1TB的，这下再也不用担心流量问题。华为自带的手机壳和贴膜，都很贴心，是一次很成功的购物体验。
20529128473,5,"京东物流超快，收到手机了，超级喜欢送给媳妇的的！
外形外观：颜色好看，尺寸正好，折叠后方便携带

拍照效果：拍照好看漂亮
运行速度：超级快

不愧是遥遥领先，支持华为，赞赞赞！"
20649246047,3,之前用的13Pro，本来想换三星的，突然有广子推这个手机给我，看着还有趣就预定了，到手到现在感觉还是不适合我。充电快，但是耗电也快，有些地方比较人性化，比苹果好些，但也有不喜欢的，又准备换回我的苹果，这个给家人用了。
20569099155,5,多年米粉为了这款手机转向华为的阵营，下单后一直期待到货。开机升级了OS，早六点半电量100%到晚六点半电量显示22%，可以算是百分之七十以上时间在使用中，不玩儿游戏。手感很不错，屏幕显示感觉上更好👍期待长期使用的优异体验。
20531898086,5,提前就预定啦！到手很快！非常漂亮，做工精细，颜值担当，非常方便，喜欢的朋友可以下手！折叠屏使用很小巧方便，充电66w很快，外屏可以云养小猫猫，可可爱爱，推荐购买！
20529451801,5,第一时间抢到新机！运气爆棚！镜头模组和外屏打造成一对圆润饱满的珍珠双环设计，经典对称布局，呈现和谐的秩序之美！不愧为遥遥领先！！必须支持！！华为加油！！
20541907489,5,从OPPO转过来的，一直找不到完美的小折叠，防水、无线充电这两个需求已经毙掉大部分品牌，剩下三星电池太小续航不够。直到华为pocket2出现，终于能满足我所有需求，价格还比上代降了，最关键的是，开盒成功！完美。京东服务很好，值得信赖。
20539004465,5,"华为出品，必属精品。
送老妈的手机，她很喜欢。
希望她用更轻松更年轻的心态去生活（没有人定义这个手机只能小女生用吧）
外形外观：独特且唯一，每一个洛可可白都不一样。
屏幕音效：舒适且自然，老妈更喜欢平面，字更大。

拍照效果：后置摄像头自拍，没有鱼眼变形效果更自然
运行速度：据说芯片和mate60是一样的，1T超大容量随便拍照
非常满意的购物体验！华为牛！"
20660226188,5,款式很大方，质量非常好，价钱也很合理真心喜欢，颜色、款式都非常棒！(๑&bull;̀ㅂ&bull;́)و✧价格超优惠，性能也非常棒，完美的一次购物💌收到立马打开看了一下，非常不错，质量超好，颜值又高😘，推荐推荐🉑精挑细选很久✨，最后决定买这一款🎁，到货后果然没有让我失望，实物很漂亮🔮，做工很精细🌈，特别满意💖到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物宝贝已收到，是我想要的，手感很好，质量也挺好，有问题客服也很快就解决了，态度非常好，一定好评！🎁宝贝收到了，颜色很好看，质感也很好，样子简单！🤩是我想要的！！下次还会再来！整体来说还是很不错的，店家服务态度很好，而且质量也很好，没有异味完美，产品很惊艳，性价比合适，希望用的长久！跟描述的是一样的，很显高档，物美价廉，要买的朋友可以下单噢！😃大品牌！值得信赖！效果超级好！贵有贵的道理！很棒的商品！宝贝收到咯👌🏻，真的很棒呀！🌈质量真是没话说，非常满意！🆗开心开心😃每一次都很满意，这次选的宝贝更加满意，以后还会一如既往
20697208868,5,手机确实很漂亮，连包装盒子都是镂空的，折叠后很小巧，拍照效果中规中矩，屏幕显示效果很柔和，挺不错的。
20541299544,5,24号拍的，今天终于到货了，到家了迫不及待的打开，颜值是真的高，刚开始用，很丝滑。用了多少年华为了，希望能吸引我一直用下去。
20530332199,5,看完发布会就被背板深深吸引，很幸运抢到首发，实物上手更是惊艳，后盖非常非常好看，副屏和摄像头的布置也更协调，同时副屏也更具可玩性。内屏看电影追剧适配性非常好没有大黑边，全屏显示很震撼，愉快的购物体验！
20539580051,5,还没到手就心急难耐了，颜值非常好，非常喜欢。无线快充，防水，3倍长焦，卫星短信都有。然后铰链和折痕控制的也不错。下一部手机一定还买华为，遥遥领先！
20531192894,5,闪闪发光的新手机终于到手了！！发售第一天第一时间京东抢到的！今天早晨京东小哥给送来的，第一时间开箱，太激动了，手机手感非常好！流畅丝滑，华为一如既往的优秀！新手机用起来了！！
20539978027,5,华为9000S的芯片很好，非常流畅;外观太好看了，老婆非常喜欢;拍照功能很优秀，自拍非常方便。折叠屏还能这么平整也只有华为能做到了！
20529580233,5,第一批就抢到啦，遥遥领先👍支持国货，支持华为！颜色外观质感都超赞！灵敏度高！屏幕折叠也可以接听电话！半小时电量从20％充到了100％！还送了透明保护壳！😁大爱！
20535617594,5,收到货了，老婆很喜欢，爱不释手，就当三八节和生日礼物了，。我自己一直用华为手机，媳妇也强烈要求也不用苹果了，希望华为产品越来越好，下次换车也考虑问界系列吧，抓紧赚钱
20533908539,5,"外形外观：大溪地灰很好看，比发布会上的强很多，大小很适合女生抓握

其他特色：屏幕折痕真的很小，明显比其他品牌的折痕小很多

自拍和检测功能很好用，很不错的一款产品。"
20567401592,5,还是更喜欢洛可可白太喜欢了，折痕几乎看不到，荧光摄影的能力和紫外线防晒检测功能大爱啊。第一次使用华为手机果然没让我失望。
20534490549,5,这这这也太好看了，买这个给我媳妇用，哈哈，大溪地灰，这颜色真上头，我是个华为忠实粉丝，之前老婆用的苹果，看到这手机直接换华为，加油华为，努力，努力，再努力
20541667472,5,华为手机非常棒，新出的大溪地灰这个颜色很漂亮。手机运行流畅，外观设计精美大方，前面的小屏幕是个亮点。
20535840944,5,这个手机真的是超级好看，尤其是贝壳里面有大溪地珍珠的灰调紫调混杂一些金色在阳光下分外美丽，而且使用了两天折痕非常完美大小合适电量感觉也还是不错的。小巧可爱，超级喜欢。
20533858141,5,今天上午发的货，下午就收到了。之前没看过实物，作为华为的忠粉，相信华为的能力和品质。质感很好，拍照效果也不错。关键小巧好拿好放
20543590278,5,物超所值，商品设计完美，外观也很高大上，温润如玉让人爱不释手。客服更是热情的没话说，这次购物很满意，东西超好，也很好看
20533034586,5,手机非常棒，照相特别清晰，屏幕也是完美无瑕，用起来也很流畅，主要是物流速度真的超级快，同时间预售的，东东是到得最快的，品相完美，真不愧是国货之光，而且还是自己抢到的，送给老婆，老婆非常喜欢
20541741914,5,作为给媳妇的礼物，她非常喜欢，她说很好看，她很喜欢。新的大溪地灰配色非常夺人眼球，预售第一天就抢购了，经过几天的等待，今天终于拿到手了，绝对好评
20533893104,5,发布会就种草了，开售就给老婆抢一个，不容易啊。华为老用户，这回把老婆也从苹果转华为了。手机很好，运行流畅，拍照也OK，洛可可白很美～
20548971712,5,非常好，关注了很久终于入手，上手很惊艳，是想要的效果，背后的图案有流动的感觉，栩栩如生，机器行呢也非常完美！总结，超出预想的完美！
20549397545,5,手机挺好用的，艺术版本也非常漂亮。果粉转华为毫无压力。慢慢开发新的功能，希望华为手机越做越好。👍🏻
20589212761,5,"外形外观：外观流畅美观，超级漂亮，每一款都是独一无二的
屏幕音效：屏幕完全没有折痕，太牛了，超喜欢华为的各种黑科技，音效也很棒
拍照效果：拍照很棒，色彩还原度很高，照片不失真
运行速度：运行流畅12+512完全满足日常需要了
待机时间：待机一整天，很赞
其他特色：快递给力，发货到收货只用了一天，紫外线检测太牛了，很适合老婆用"
20664179719,5,"华为手机我们全家一直用着，一切都OK。新出的手机给老婆换个，非常喜欢。
外形外观：喜欢可以折叠效果，收到后一切的担忧发现都是多余的。就不细讲了哈。
运行速度：快
拍照效果：杠杠滴。
屏幕音效：杠杠滴。
待机时间：充满电两天了还有30多，偶尔的刷视频哈。"
20537645037,5,"作为一名消费者，我有幸使用了华为Proket2这款手机，下面我将分享我的使用体验。

首先，我要说的是，华为Proket2的外观设计非常出色。它采用了时尚的全面屏设计，给人一种高端大气的感觉。同时，它的机身材质也非常考究，给人一种非常舒适的触感。

在使用过程中，我发现华为Proket2的性能非常强大。它搭载了华为自家的麒麟芯片，运行速度非常快，无论是日常使用还是玩大型游戏，都能流畅运行。同时，它的电池续航能力也非常出色，即使在重度使用的情况下，也能保证一天的正常使用。

此外，华为Proket2还配备了一系列的智能功能，比如AI拍照、智能语音助手等，这些功能使得手机的使用体验更加便捷和高效。

总的来说，华为Proket2是一款非常出色的手机，它无论是在性能、外观还是功能方面都表现得非常出色。我非常推荐这款手机给那些追求高品质手机的消费者。同时，我也希望华为能够继续保持在手机领域的领先地位，为我们带来更多优秀的产品。

购物评价:我强烈推荐华为Proket2给那些需要一款性能出色、外观时尚、功能丰富的手机的消费者。它绝对是你值得拥有的一款手机。"
20572587166,5,华为新款 Pocket2小折叠太可爱了，折痕处理技术很超越，大溪地灰的颜色给人一种高级感非常好看，屏幕色彩也很清晰，拍照清晰度高、录像也很棒，续航和充电能力都不错，一直用的都是华为手机，这次 mate 40再换到小折叠感觉还真不一样，手机质感很好，支持国产支持华为。老婆一直很喜欢华为这种小折叠，很适合女人使用。这次出了就入手更新换代。发货速度很快，开箱后感觉很惊艳，珍珠外观非常吸睛出彩，比一代要薄，做工更精致，显示效果更好，而且折痕会谈一些。和华为其他高端产品相比，前面的手机相机相对没有这么强，但是这个的相机进步很明显。这样的购物体验很满意，期待华为后续的产品。
20571653795,5,内屏看电影追剧适配性非常好没有大黑边，全屏显示很震撼，愉快的购物体验！它采用了时尚的折叠设计，不仅让手机看起来更加精致，而且也方便了用户在不同场景下的使用。此外，手机的拍照功能也让我印象深刻。苹果十年用户受够了挤牙膏，换了一年索尼卡的不要不要的，一直在等华为出这样一款高颜值，高流畅，高性能的手机，还是折叠，拍照效果出奇的好，完全不输索尼效果，零件是好零件，真的得在华为手里才能发挥出极致水平！配备了高像素的摄像头，无论是在光线充足的环境下还是在暗光环境下，都能拍出清晰、细腻的照片。屏幕音效：舒适且自然，老妈更喜欢平面，字更大。
20528521906,5,遥遥领先，非常漂亮的一台手机，功能强大，支持国货，手机响应速度快，一直使用华为手机，资料传输方便，还没使用紫外线新的功能，把玩系数直线上升
20572972165,5,洛可可白哦，非常幸运抢到了老婆喜欢的颜色，到货很快，华为手机也突然支楞起来了，手机性能就不多说了，某音某手上都有。这个是送老婆的女神节礼物，老婆大人收到后很开心，从苹果换到华为，很多东西都要学习一下，老婆大人乐此不疲，后院稳妥，才能更好的挣钱
20535318477,5,第一时间入手8999顶配版，收到手机了，送老婆的生日礼物，老婆非常喜欢，早上六点发货，晚上就收到了，物流速度非常快，洛可可白的花纹大爱❤，手机颜值没得说，只能喊一句:遥遥领先！这才是国产高端旗舰！！！支持国货！！！
20555286860,5,第三批抢到的，非常幸运抢到了老婆喜欢的颜色，到货很快，华为手机也突然支楞起来了，手机性能就不多说了，某音某手上都有。这个是送老婆的女神节礼物，老婆大人收到后很开心，从苹果换到华为，很多东西都要学习一下，老婆大人乐此不疲🤭后院稳妥才能更好的挣钱，加油👍
20678112264,5,遥遥领先，质感相当好，手感也不重，折痕不是很明显，蹲了几天买到了，还没满月就出来营业了😅，家里基本都换成华为了，好评好评！
20569762252,5,真心喜欢，颜色、款式都非常棒！性价比高，我很喜欢，下次还会光临宝贝收到了，太惊喜了，质量非常好，性价比很高，真是出乎我的意料！华为手机就是颜值担当，外观漂亮，适合女生！
20684666860,5,以旧换新：用苹果13promax换的这个，以前一直用苹果，这回想支持国货一次，果断把苹果卖了以后换新，手机很好看，超出预期效果，相信华为
20531509081,5,终于等到了。。。上市第二天抢到的，太激动了。颜值与硬件都很出众。喜欢背小包包以前都只有把手机捏手上，现在都解决了
20528434175,5,物流很快，包装完好，快递小哥很热情，手机很满意，功能很强大，遥遥领先，遥遥领先，遥遥领先，华为太牛了！
20540156675,5,今天是个好日子，我的porcket2终于收到啦，第一时间打开，真的好惊艳！非常喜欢，😚会有很好的体验！
20676624737,5,"我记得刚参加工作的时候第一台手机就是华为的触屏机（具体型号忘记了），那时候是用自己的工资买的，很骄傲很踏实。现在已经过去10年有余，华为的科技进步让我敬佩也惊叹。我从来没有那么喜欢过一台手机，对于pocket2的爱真的无可比拟。从它的外观做工款式都长在我的心尖上，搭载着鸿蒙系统，用起来更畅通无阻，也很符合我个人的使用习惯。这次比较特别的地方是最得我心&amp;mdash;&amp;mdash;那就是外屏，它竟然可以用微信读书和冥想，不用每次都打开内屏。
对于这次的购物体验，心情就像坐过山车一样，每天准时抢购都抢不了，突然有一天下午，随意点开，没想到就买到了，真是意外之喜。直到最后收到这台机子，上手之后真的爱不释手，小巧可爱又好用，拍摄清晰，足够日常使用了。电池虽然一天两充，但完全不影响我对它的喜爱，折痕更不用提，超级平整！！这个商品的性能真是令人惊喜！质量上乘，使用起来非常顺手。卖家的服务态度也很好，及时回复我的问题，并解决了我的疑惑。"
20650106976,5,跟着看了发布会之后过来抢的，这个展开真的没有凹槽，背面也超级漂亮，作为pocket50的老用户，用的很顺手，等新款等了好久，终于等到了，还是果断选了这个设计，携带方便，本身很轻，颜值也高，内存也不用谨小慎微的省着用了，就是牺牲了些电池的存储量，希望下一代电池可以继续提升，会一如既往的支持
20532003016,5,以旧换新：刚拿到手，手感不错，白色的比想象的好看，大小合适，是我想要的款式。闲置旧的P40抵了900多
20542133783,5,和老婆一直用苹果的生态，家里智能设备也都是，为了支持国产手机，准备慢慢生态换成华为，而且pocket2 真的很好看，正好老婆该换新机了，果断蹲点拿下。唯一不开心的就是开盲盒有点掉链子，有一坨金色，但是整体很喜欢！
20543465971,5,预售的时候抢了两个，一个白色一个艺术版，后来去实体店看了实物，果断留下了艺术版。虽然艺术版多等了几天，可是从包装到实物都是满满的惊喜，镂空包装盒外加卡片心意满满，实物也很惊艳，肉眼3D效果满满，内屏折痕较轻，几乎无痕，后期痕迹有待使用。
20555959264,5,"外形外观：外观设计感十足，时尚有质感
屏幕音效：屏幕开启顺滑，没有折痕
拍照效果：其他还没试，但是色彩还原准确，特别清晰细腻
运行速度：操作流畅"
20541757082,5,"从新换回了华为生态，以后再也不换水果牌手机了，支持国产，小折叠太好看了，背壳盲盒开箱，觉得不错，华为的设计越来越在线，不吹不黑，只希望国产越来越好。
外形外观：外形外观：这个外观十分好评都不为过 
屏幕音效：折叠的痕迹很小，不是完全看不见
拍照效果：拍照完美，自己不是专业摄影的，不懂专业的东西，就是自己看着舒服
运行速度：解锁很快，运行流畅
待机时间：电池比水果不是强一点半点
其他特色：指纹录入新体验了，好评"
20594132529,5,"抽到一个比心 后背的图案好看些 贴了镜头和相机膜
一天充一次电我用是欧克的
屏幕也有折痕 
第一次用华为 这几天感觉还可以"
20539721659,5,对比了苹果15pro max，坚定选择pocket 2并成为花粉，时尚，可以当手提包，大屏，信号强过苹果n倍，小屏显示类似灵动岛，后置摄影拍照自然美颜，适合女生，大溪地颜色太美，苹果同样价格可买它更大内存，女生首选
20541255986,5,"好多代华为手机使用者，第一次买折叠屏
颜值担当
技术担当
支持国货
希望6G时代继续领先
外形外观：颜值爆表
运行速度：流畅"
20541915030,5,"对象等了好久的小折叠，千呼万唤始出来
下单后没立即发货，跑到店里去拿的1TB版本，颜值高，背面每个手机花纹不一样，设计巧妙，电子宠物的功能不错，有种回到小时候的感觉"
20553335827,5,"这款小折叠屏第一次拿在我的手里，可以说是非常轻薄，对于用惯了大折叠屏的人来说，一下让你用上一款小折叠屏，突然感觉到画风突变，显得有一些&ldquo;可爱&rdquo;，不过这款小折叠屏对我来说却正合我意。
华为pocket2艺术定制版和普通版的主要区别在于外观设计和一些附加功能。具体来说，艺术定制版采用了独家工艺，呈现出裸眼3D的视觉效果，机身采用了第二代昆仑玻璃，抗跌落能力更强，整机耐摔能力提升了20倍。此外，艺术定制版还有专属定制版礼盒，附带有专属保护壳、超级快充充电器等配件。而普通版机型则采用一体同色工艺，没有这些附加功能和特色设计。"
20605367573,5,"手机的外观设计非常时尚，线条流畅，手感舒适。屏幕大小适中，分辨率高，无论是浏览网页还是观看视频，都能提供出色的视觉体验。
手机的拍照功能也让我印象深刻。摄像头清晰，色彩还原度高，无论是在光线充足还是光线较暗的环境下，都能拍出高质量的照片"
20684133055,5,心心念念的华为pocket2终于到手了，颜值没得说，白色清爽又可爱，满满少女心。。。折痕也还好，可以接受。
20558923135,5,手机小巧美丽 。色彩绚丽，就是价格好贵。目前使用状态还不错，充电超级快。使用感好。喜欢的妹子冲。就是京东现在的服务真是让人堪忧，手机黑我仍在地上。差点把我气死。还要我下楼来拿？打电话催了才送，差点把我送走！
20541237016,5,"手机颜值真的很高，尤其是大溪地灰色。第一眼就喜欢上了。虽然是第一次用折叠屏，但是我对华为是有信心的。期待后续的使用。而且真的不好抢，抢了好几次才抢到。京东快递的运送也很快。
好吧，我就是承认我是为了前500名的赠礼来的。店家看到记得给我哟，如果可以的话。
还有就是，因为灯光原因，拍出来有点黄。因为家里的光基本上是黄色的暖光"
20542001260,5,抢了几天，终于到手，还是京东到货快。送货外包装一般般，好在手机不错。新颜色很漂亮，从上学就一直在用，见证了华为的变迁。
